"uniqueID","mediaTitle","category","year","countryOrigin","genre","peopleScore","criticScore"
"sqs091800101m4","Emmy-Winning Episode (Ep1)","Television",2017,"USA","Animation","8.30","4.20"
"sqs091800102m4","Foxx in the Men House (Ep2)","Television",2017,"USA","Animation","8.30","4.20"
"sqs091800103m4","Nanny Goats (Ep3)","Television",2017,"USA","Animation","8.30","4.20"
"sqs091800104m4","Follow the Money (Ep4)","Television",2017,"USA","Animation","8.30","4.20"
"sqts091800206","Family Guy S16","Television",NA,NA,"Animation","0.00","0.00"
"sqs091800105m4","Old Wounds (S01, Ep1)","Television",2017,"USA","Comedy","7.90","4.00"
"sqs091800106m4","Command Performance (S01, Ep2)","Television",2017,"USA","Comedy","7.90","4.00"
"sqs091800107m4","About a Girl (S01, Ep3)","Television",2017,"USA","Comedy","7.90","4.00"
"sqs091800108m4","If the Stars Should Appear (S01, Ep4)","Television",2017,"USA","Comedy","7.90","4.00"
"sqts091800207","The Orville","Television",NA,NA,"Comedy","0.00","0.00"
"sqs091800109m4","Amber Waves (Ep1)","Television",2017,"USA","Drama","8.30","4.20"
"sqs091800110m4","Pests (Ep2)","Television",2017,"USA","Drama","8.30","4.20"
"sqs091800111m4","The Midges (Ep3)","Television",2017,"USA","Drama","8.30","4.20"
"sqs091800112m4","What's the Matter with Kansas? (Ep4)","Television",2017,"USA","Drama","8.30","4.20"
"sqs091800113m4","Lotus 1-2-3 (Ep5)","Television",2017,"USA","Drama","8.30","4.20"
"sqs091800114m4","Crossbreed (Ep6)","Television",2017,"USA","Drama","8.30","4.20"
"sqs091800115m4","The Committee On Human Rights (Ep7)","Television",2017,"USA","Drama","8.30","4.20"
"sqts091800208","The Americans S05","Television",NA,NA,"Drama","0.00","0.00"
"sqs091800116m4","Picasso: Chapter Five (Ep5)","Television",2018,"USA","Drama","8.40","4.20"
"sqs091800117m4","Picasso: Chapter Six (Ep6)","Television",2018,"USA","Drama","8.40","4.20"
"sqs091800118m4","Picasso: Chapter Seven (Ep7)","Television",2018,"USA","Drama","8.40","4.20"
"sqs091800119m4","Picasso: Chapter Eight (Ep8)","Television",2018,"USA","Drama","8.40","4.20"
"sqs091800120m4","Picasso: Chapter Nine (Ep9)","Television",2018,"USA","Drama","8.40","4.20"
"sqs091800121m4","Picasso: Chapter Ten (Ep10)","Television",2018,"USA","Drama","8.40","4.20"
"sqts091800209","Genius: Picasso","Television",NA,NA,"Drama","0.00","0.00"
"sqs091800122m4","Chapter 15 (Ep7)","Television",2018,"USA","Drama","8.70","4.40"
"sqs091800123m4","Chapter 16 (Ep8)","Television",2018,"USA","Drama","8.70","4.40"
"sqs091800124m4","Chapter 17 (Ep9)","Television",2018,"USA","Drama","8.70","4.40"
"sqs091800125m4","Chapter 18 (Ep10)","Television",2018,"USA","Drama","8.70","4.40"
"sqs091800126m4","Chapter 19 (Ep11)","Television",2018,"USA","Drama","8.70","4.40"
"sqts091800210","Legion S02","Television",NA,NA,"Drama","0.00","0.00"
"sqs091800127m4","Pilot - The Marvelous Mrs. Maisel (S01, Ep1)","Television",2017,"USA","Drama","8.70","4.40"
"sqs091800128m4","Ya Shivu v Bolshom Dome Na Kholme (S01, Ep2)","Television",2017,"USA","Drama","8.70","4.40"
"sqs091800129m4","Because You Left (S01, Ep3)","Television",2017,"USA","Drama","8.70","4.40"
"sqs091800130m4","The Disappointment of the Dionne Quintuplets (S01, Ep4)","Television",2017,"USA","Drama","8.70","4.40"
"sqs091800131m4","Doink (S01, Ep5)","Television",2017,"USA","Drama","8.70","4.40"
"sqs091800132m4","Mrs. X at the Gaslight (S01, Ep6)","Television",2017,"USA","Drama","8.70","4.40"
"sqs091800133m4","Put That On Your Plate! (S01, Ep7)","Television",2017,"USA","Drama","8.70","4.40"
"sqs091800134m4","Thank You and Good Night (S01, Ep8)","Television",2017,"USA","Drama","8.70","4.40"
"sqts091800211","The Marvelous Mrs. Maisel","Television",NA,NA,"Drama","0.00","0.00"
"sqs091800135m4","Ep 1 Save Me","Television",2018,"GBR","Drama","8.00","4.00"
"sqs091800136m4","Ep 2 Save Me","Television",2018,"GBR","Drama","8.00","4.00"
"sqs091800137m4","Ep 3 Save Me","Television",2018,"GBR","Drama","8.00","4.00"
"sqs091800138m4","Ep 4 Save Me","Television",2018,"GBR","Drama","8.00","4.00"
"sqs091800139m4","Ep 5 Save Me","Television",2018,"GBR","Drama","8.00","4.00"
"sqs091800140m4","Ep 6 Save Me","Television",2018,"GBR","Drama","8.00","4.00"
"sqts091800212","Save Me","Television",NA,NA,"Drama","0.00","0.00"
"sqs091800141m4","Pilot - Sneaky Pete (S01, Ep1)","Television",2017,"USA","Drama","8.30","4.20"
"sqs091800142m4","Safe (S01, Ep2)","Television",2017,"USA","Drama","8.30","4.20"
"sqs091800143m4","Mr. Success (S01, Ep3)","Television",2017,"USA","Drama","8.30","4.20"
"sqs091800144m4","The Fury (S01, Ep4)","Television",2017,"USA","Drama","8.30","4.20"
"sqs091800145m4","Sam (S01, Ep5)","Television",2017,"USA","Drama","8.30","4.20"
"sqs091800146m4","Coyote is Always Hungry (S01, Ep6)","Television",2017,"USA","Drama","8.30","4.20"
"sqs091800147m4","Lieutenant Bernhardt (S01, Ep7)","Television",2017,"USA","Drama","8.30","4.20"
"sqs091800148m4","The Roll Over (S01, Ep8)","Television",2017,"USA","Drama","8.30","4.20"
"sqs091800149m4","The Turn (S01, Ep9)","Television",2017,"USA","Drama","8.30","4.20"
"sqs091800150m4","The Longest Day (S01, Ep10)","Television",2017,"USA","Drama","8.30","4.20"
"sqts091800213","Sneaky Pete","Television",NA,NA,"Drama","0.00","0.00"
"sqs091800151m4","LEGO DC Super Hero Girls: Brain Drain","Television",2018,"USA","Animation","5.40","2.70"
"sqts091800198","LEGO DC Super Hero Girls: Brain Drain","Television",NA,NA,"Animation","0.00","0.00"
"sqs091800170m4","Storm (Ep2)","Television",2018,"USA","Nature & the Environment","8.80","4.40"
"sqs091800171m4","Shield (Ep3)","Television",2018,"USA","Nature & the Environment","8.80","4.40"
"sqs091800172m4","Genesis (Ep4)","Television",2018,"USA","Nature & the Environment","8.80","4.40"
"sqs091800173m4","Survival (Ep5)","Television",2018,"USA","Nature & the Environment","8.80","4.40"
"sqs091800174m4","Escape (Ep6)","Television",2018,"USA","Nature & the Environment","8.80","4.40"
"sqs091800175m4","Terraform (Ep7)","Television",2018,"USA","Nature & the Environment","8.80","4.40"
"sqs091800176m4","Alien (Ep8)","Television",2018,"USA","Nature & the Environment","8.80","4.40"
"sqs091800177m4","Awakening (Ep9)","Television",2018,"USA","Nature & the Environment","8.80","4.40"
"sqs091800178m4","Home (Ep10)","Television",2018,"USA","Nature & the Environment","8.80","4.40"
"sqts091800214","One Strange Rock","Television",NA,NA,"Nature & the Environment","0.00","0.00"
"sqs091800185m4","Benjamin Barker","Television",2018,"SGP","Travel","0.00","4.00"
"sqs091800186m4","Singapore Airlines Airbus A350-900 Ultra Long Range","Television",2018,"SGP","Travel","0.00","4.00"
"sqs091800213m4","Biosecurity Advisory Australia","Television",2018,"SGP","Travel","0.00","0.00"
"sqs091800202m4","Graduating to the Team","Television",2018,"GBR","Sports","0.00","3.50"
"sqts091800197","Graduating to the Team","Television",NA,NA,"Sports","0.00","0.00"
"sqs091800017m4","Celebration (S01, Ep1)","Television",2018,"USA","Drama","6.70","3.40"
"sqs091800018m4","Sh*t Show at the F**k Factory (S01, Ep2)","Television",2018,"USA","Drama","6.70","3.40"
"sqs091800019m4","Lifeboats (S01, Ep3)","Television",2018,"USA","Drama","6.70","3.40"
"sqs091800020m4","Sad Sack Wasp Trap (S01, Ep4)","Television",2018,"USA","Drama","6.70","3.40"
"sqs091800021m4","I Went to Market (S01, Ep5)","Television",2018,"USA","Drama","6.70","3.40"
"sqs091800022m4","The One Where Michael Leaves (Ep1)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800023m4","The One Where They Build a House (Ep2)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800024m4","Amigos! (Ep3)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800025m4","Good Grief (Ep4)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800026m4","Sad Sack (Ep5)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800027m4","Afternoon Delight (Ep6)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800028m4","Switch Hitter (Ep7)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800029m4","Queen for a Day (Ep8)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800030m4","Burning Love (Ep9)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800031m4","Ready, Aim, Marry Me! (Ep10)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800032m4","Out on a Limb (Ep11)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800033m4","Hand to God (Ep12)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800034m4","Motherboy XXX (Ep13)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800035m4","The Immaculate Election (Ep14)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800036m4","The Sword of Destiny (Ep15)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800037m4","Meat the Veals (Ep16)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800038m4","Spring Breakout (Ep17)","Television",2004,"USA","Comedy","8.90","4.50"
"sqs091800039m4","Righteous Brothers (Ep18)","Television",2004,"USA","Comedy","8.90","4.50"
"sqts091800216","Arrested Development S02","Television",NA,"USA","Comedy","8.90","4.50"
"sqs091800055m4","Where Were We (Ep1)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800056m4","The Scorpion and the Toad (Ep2)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800057m4","Brunch (Ep3)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800058m4","Ted Mosby, Architect (Ep4)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800059m4","World's Greatest Couple (Ep5)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800060m4","Aldrin Justice (Ep6)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800061m4","Swarley (Ep7)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800062m4","Atlantic City (Ep8)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800063m4","Slap Bet (Ep9)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800064m4","Single Stamina (Ep10)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800065m4","How Lily Stole Christmas (Ep11)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800066m4","First Time in New York (Ep12)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800067m4","Columns (Ep13)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800068m4","Monday Night Football (Ep14)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800069m4","Lucky Penny (Ep15)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800070m4","Stuff (Ep16)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800071m4","Arrivederci, Fiero (Ep17)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800072m4","Moving Day (Ep18)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800073m4","Bachelor Party (Ep19)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800074m4","Showdown (Ep20)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800075m4","Something Borrowed (Ep21)","Television",2006,"USA","Comedy","8.40","4.20"
"sqs091800076m4","Something Blue (Ep22)","Television",2006,"USA","Comedy","8.40","4.20"
"sqts091800217","How I Met Your Mother S02","Television",NA,"USA","Comedy","8.40","4.20"
"sqs091800077m4","Pilot - New Girl (S01, Ep1)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800078m4","Kryptonite (S01, Ep2)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800079m4","Wedding (S01, Ep3)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800080m4","Naked (S01, Ep4)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800081m4","Cece Crashes (S01, Ep5)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800082m4","Thanksgiving (S01, Ep6)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800083m4","Bells (S01, Ep7)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800084m4","Bad in Bed (S01, Ep8)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800085m4","The 23rd (S01, Ep9)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800086m4","The Story of the 50 (S01, Ep10)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800087m4","Jess and Julia (S01, Ep11)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800088m4","The Landlord (S01, Ep12)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800089m4","Valentine's Day (S01, Ep13)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800090m4","Bully (S01, Ep14)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800091m4","Injured (S01, Ep15)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800092m4","Control (S01, Ep16)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800093m4","Fancyman (S01, Ep17)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800094m4","Fancyman II (S01, Ep18)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800095m4","Secrets (S01, Ep19)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800096m4","Normal (S01, Ep20)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800097m4","Kids (S01, Ep21)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800098m4","Tomatoes (S01, Ep22)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800099m4","Backslide (S01, Ep23)","Television",2011,"USA","Comedy","7.70","3.90"
"sqs091800100m4","See Ya (S01, Ep24)","Television",2011,"USA","Comedy","7.70","3.90"
"sqts091800218","New Girl","Television",NA,"USA","Comedy","7.70","3.90"
"sqs101800001m4","Vanish (Ep1)","Television",2018,"USA","Drama","8.50","4.30"
"sqs101800002m4","Dirt (Ep2)","Television",2018,"USA","Drama","8.50","4.30"
"sqs101800003m4","Fix (Ep3)","Television",2018,"USA","Drama","8.50","4.30"
"sqs101800004m4","Ripe (Ep4)","Television",2018,"USA","Drama","8.50","4.30"
"sqs101800010m4","Pilot - The Crazy Ones (S01, Ep1)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800011m4","The Spectacular (S01, Ep2)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800012m4","Bad Dad (S01, Ep3)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800013m4","The Breakfast Burrito Club (S01, Ep4)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800014m4","She's So European (S01, Ep5)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800015m4","Hugging the Now (S01, Ep6)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800016m4","Sydney, Australia (S01, Ep7)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800017m4","The Stan Wood Account (S01, Ep8)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800018m4","16 Inch Softball (S01, Ep9)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800019m4","Models Love Magic (S01, Ep10)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800020m4","The Intern (S01, Ep11)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800021m4","The Face of a Winner (S01, Ep12)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800022m4","Outbreak (S01, Ep13)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800023m4","Simon Roberts Was Here (S01, Ep14)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800024m4","Dead and Improved (S01, Ep15)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800025m4","Zach Mitzvah (S01, Ep16)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800026m4","Heavy Meddling (S01, Ep17)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800027m4","March Madness (S01, Ep18)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800028m4","Danny Chase Hates Brad Paisley (S01, Ep19)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800029m4","Love Sucks (S01, Ep20)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800030m4","The Monster (S01, Ep21)","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800031m4","The Lighthouse (S01, Ep22)","Television",2013,"USA","Comedy","7.10","3.60"
"sqts101800228","The Crazy Ones","Television",2013,"USA","Comedy","7.10","3.60"
"sqs101800032m4","Pilot - The Mentalist (S01, Ep1)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800033m4","Red Hair and Silver Tape (S01, Ep2)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800034m4","Red Tide (S01, Ep3)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800035m4","Ladies in Red (S01, Ep4)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800036m4","Redwood (S01, Ep5)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800037m4","Red Handed (S01, Ep6)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800038m4","Seeing Red (S01, Ep7)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800039m4","Thin Red Line (S01, Ep8)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800040m4","Flame Red (S01, Ep9)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800041m4","Red Brick and Ivy (S01, Ep10)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800042m4","Red John's Friends (S01, Ep11)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800043m4","Red Rum (S01, Ep12)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800044m4","Paint It Red (S01, Ep13)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800045m4","Crimson Casanova (S01, Ep14)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800046m4","Scarlett Fever (S01, Ep15)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800047m4","Bloodshot (S01, Ep16)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800048m4","Carnelian Inc. (S01, Ep17)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800049m4","Russet Potatoes (S01, Ep18)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800050m4","A Dozen Red Roses (S01, Ep19)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800051m4","Red Sauce (S01, Ep20)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800052m4","Miss Red (S01, Ep21)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800053m4","Blood Brothers (S01, Ep22)","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800054m4","Red John's Footsteps (S01, Ep23)","Television",2008,"USA","Drama","8.10","4.10"
"sqts101800229","The Mentalist","Television",2008,"USA","Drama","8.10","4.10"
"sqs101800059m4","Robbin' Season: Alligator Man (Ep1)","Television",2018,"USA","Comedy","8.50","4.30"
"sqs101800060m4","Robbin' Season: Sportin' Waves (Ep2)","Television",2018,"USA","Comedy","8.50","4.30"
"sqs101800061m4","Robbin' Season: Money Bag Shawty (Ep3)","Television",2018,"USA","Comedy","8.50","4.30"
"sqs101800062m4","Robbin' Season: Helen (Ep4)","Television",2018,"USA","Comedy","8.50","4.30"
"sqs101800063m4","Robbin' Season: Barbershop (Ep5)","Television",2018,"USA","Comedy","8.50","4.30"
"sqs101800064m4","Robbin' Season: Teddy Perkins (Ep6)","Television",2018,"USA","Comedy","8.50","4.30"
"sqs101800065m4","Robbin' Season: Champagne Papi (Ep7)","Television",2018,"USA","Comedy","8.50","4.30"
"sqs101800066m4","Robbin' Season: Woods (Ep8)","Television",2018,"USA","Comedy","8.50","4.30"
"sqs101800067m4","Robbin' Season: North of the Border (Ep9)","Television",2018,"USA","Comedy","8.50","4.30"
"sqs101800068m4","Robbin' Season: Fubu (Ep10)","Television",2018,"USA","Comedy","8.50","4.30"
"sqs101800069m4","Robbin' Season: Crabs in a Barrel (Ep11)","Television",2018,"USA","Comedy","8.50","4.30"
"sqts101800230","Atlanta S02","Television",2018,"USA","Comedy","8.50","4.30"
"sqs101800210m4","Spark of Civilization (Ep1)","Television",2017,"USA","History","6.80","3.40"
"sqs101800211m4","Cheating Death (Ep2)","Television",2017,"USA","History","6.80","3.40"
"sqs101800212m4","Power of Money (Ep3)","Television",2017,"USA","History","6.80","3.40"
"sqs101800213m4","Progress of War (Ep4)","Television",2017,"USA","History","6.80","3.40"
"sqs101800214m4","Building the Future (Ep5)","Television",2017,"USA","History","6.80","3.40"
"sqs101800215m4","Into the Unknown (Ep6)","Television",2017,"USA","History","6.80","3.40"
"sqs101800216m4","The Road Ahead (Ep7)","Television",2017,"USA","History","6.80","3.40"
"sqs101800217m4","The Writing On the Wall (Ep8)","Television",2017,"USA","History","6.80","3.40"
"sqts101800231","Origins: The Journey of Humankind","Television",2017,"USA","History","6.80","3.40"
"sqs101800005m4","Which Side Are You On? (S01, Ep6)","Television",2018,"United States of America(USA)","Drama","6.90","3.50"
"sqs101800006m4","Austerlitz (S01, Ep7)","Television",2018,"United States of America(USA)","Drama","6.90","3.50"
"sqs101800007m4","Prague (S01, Ep8)","Television",2018,"United States of America(USA)","Drama","6.90","3.50"
"sqs101800008m4","Pre-Nuptial (S01, Ep9)","Television",2018,"United States of America(USA)","Drama","6.90","3.50"
"sqs101800009m4","Nobody Is Ever Missing (S01, Ep10)","Television",2018,"United States of America(USA)","Drama","6.90","3.50"
"sqts101800138","Succession","Television",2018,"United States of America(USA)","Drama","6.90","3.50"
"sqs101800055m4","Santa, Schmanta (Ep1)","Television",2018,"United States of America(USA)","Animation","7.50","3.80"
"sqs101800056m4","Paranoid_Frandroid (Ep2)","Television",2018,"United States of America(USA)","Animation","7.50","3.80"
"sqs101800057m4","The Census of the Lambs (Ep3)","Television",2018,"United States of America(USA)","Animation","7.50","3.80"
"sqs101800058m4","Shell Game (Ep4)","Television",2018,"United States of America(USA)","Animation","7.50","3.80"
"sqts101800139","American Dad! S14","Television",2018,"United States of America(USA)","Animation","7.50","3.80"
"sqs101800070m4","Captain Latvia (Ep10)","Television",2016,"United States of America(USA)","Comedy","8.30","4.20"
"sqs101800071m4","The Fugitive, Part 1 (Ep11)","Television",2016,"United States of America(USA)","Comedy","8.30","4.20"
"sqs101800072m4","The Fugitive, Part 2 (Ep12)","Television",2016,"United States of America(USA)","Comedy","8.30","4.20"
"sqts101800140","Brooklyn Nine-Nine S04","Television",2016,"United States of America(USA)","Comedy","8.30","4.20"
"sqs101800073m4","B as in Best Friends (Ep1)","Television",2017,"United States of America(USA)","Comedy","8.00","4.00"
"sqs101800074m4","First Day (Ep2)","Television",2017,"United States of America(USA)","Comedy","8.00","4.00"
"sqs101800075m4","Kids (Ep3)","Television",2017,"United States of America(USA)","Comedy","8.00","4.00"
"sqs101800076m4","It's a Plastic Pumpkin, Louis Huang (Ep4)","Television",2017,"United States of America(USA)","Comedy","8.00","4.00"
"sqts101800141","Fresh Off the Boat S04","Television",2017,"United States of America(USA)","Comedy","8.00","4.00"
"sqs101800077m4","Ep 1 Gags","Television",2017,"Canada(CAN)","Comedy","6.50","3.30"
"sqs101800078m4","Ep 2 Gags","Television",2017,"Canada(CAN)","Comedy","6.50","3.30"
"sqts101800142","Just for Laughs: Gags S17","Television",2017,"Canada(CAN)","Comedy","6.50","3.30"
"sqs101800079m4","Pilot - Splitting Up Together (S01, Ep1)","Television",2018,"United States of America(USA)","Comedy","6.90","3.50"
"sqs101800080m4","Devil May Care (S01, Ep2)","Television",2018,"United States of America(USA)","Comedy","6.90","3.50"
"sqs101800081m4","Street Meat (S01, Ep3)","Television",2018,"United States of America(USA)","Comedy","6.90","3.50"
"sqs101800082m4","Soups Jealous (S01, Ep4)","Television",2018,"United States of America(USA)","Comedy","6.90","3.50"
"sqs101800083m4","Nevertheless…She Went Clubbing (S01, Ep5)","Television",2018,"United States of America(USA)","Comedy","6.90","3.50"
"sqs101800084m4","Letting Ghost (S01, Ep6)","Television",2018,"United States of America(USA)","Comedy","6.90","3.50"
"sqs101800085m4","Star Of Milo (S01, Ep7)","Television",2018,"United States of America(USA)","Comedy","6.90","3.50"
"sqs101800086m4","Heat Wave (S01, Ep8)","Television",2018,"United States of America(USA)","Comedy","6.90","3.50"
"sqts101800143","Splitting Up Together","Television",2018,"United States of America(USA)","Comedy","6.90","3.50"
"sqs101800087m4","The Wedding (Ep10)","Television",2017,"United States of America(USA)","Comedy","7.20","3.60"
"sqs101800088m4","Staten Island Fairy (Ep11)","Television",2017,"United States of America(USA)","Comedy","7.20","3.60"
"sqs101800089m4","Three Wise Men (Ep12)","Television",2017,"United States of America(USA)","Comedy","7.20","3.60"
"sqts101800144","Will & Grace S09","Television",2017,"United States of America(USA)","Comedy","7.20","3.60"
"sqs101800090m4","Comeback (S01, Ep1)","Television",2018,"United States of America(USA)","Drama","7.30","3.70"
"sqs101800091m4","Reset (S01, Ep2)","Television",2018,"United States of America(USA)","Drama","7.30","3.70"
"sqs101800092m4","The Emily Show (S01, Ep3)","Television",2018,"United States of America(USA)","Drama","7.30","3.70"
"sqs101800093m4","Me You Him Me (S01, Ep4)","Television",2018,"United States of America(USA)","Drama","7.30","3.70"
"sqs101800094m4","Dig (S01, Ep5)","Television",2018,"United States of America(USA)","Drama","7.30","3.70"
"sqs101800095m4","Nobody's Innocent (S01, Ep6)","Television",2018,"United States of America(USA)","Drama","7.30","3.70"
"sqs101800096m4","A & B (S01, Ep7)","Television",2018,"United States of America(USA)","Drama","7.30","3.70"
"sqs101800097m4","Brave Boy (S01, Ep8)","Television",2018,"United States of America(USA)","Drama","7.30","3.70"
"sqs101800098m4","Child's Play (S01, Ep9)","Television",2018,"United States of America(USA)","Drama","7.30","3.70"
"sqs101800099m4","Original Sin (S01, Ep10)","Television",2018,"United States of America(USA)","Drama","7.30","3.70"
"sqts101800145","Absentia","Television",2018,"United States of America(USA)","Drama","7.30","3.70"
"sqs101800100m4","Old Habits (S01, Ep1)","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Drama","6.90","3.50"
"sqs101800101m4","A Kind of Warfare (S01, Ep2)","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Drama","6.90","3.50"
"sqs101800102m4","The Man Came Around (S01, Ep3)","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Drama","6.90","3.50"
"sqs101800103m4","Reunion (S01, Ep4)","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Drama","6.90","3.50"
"sqs101800104m4","Merger (S01, Ep5)","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Drama","6.90","3.50"
"sqs101800105m4","Stories (S01, Ep6)","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Drama","6.90","3.50"
"sqs101800106m4","White Noise (S01, Ep7)","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Drama","6.90","3.50"
"sqs101800107m4","Blood in the Sand (S01, Ep8)","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Drama","6.90","3.50"
"sqts101800146","Deep State","Television",2018,"United Kingdom of Great Britain and Northern Ireland(GBR)","Drama","6.90","3.50"
"sqs101800108m4","The Flash Reborn (Ep1)","Television",2017,"United States of America(USA)","Drama","8.10","4.10"
