"uniqueID","mediaTitle","category","year","countryOrigin","genre","peopleScore","criticScore","tconst","parentTitle"
"sqa021802208ma","Save The World","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121803004ma","SOS","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081801614ma","I Don't Want Your Love (Shep Pettib...)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011823019ma","Qian Yan Wan Yu 千言万语 (Live)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051805529ma","Goldberg Var..BWV 988: XXIX. Var..28 a 1…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011814611ma","Ordinary Man","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061807508ma","Stuck on You","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021804613ma","The Way It Was","Music",NA,NA,NA,NA,NA,NA,NA
"c5508001t","Hallelujah","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031814206ma","Riff Off","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121802208ma","Try And Love Again (Remastered)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021809414ma","Hun Sha Bei Hou 婚纱背后","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091804605ma","All About Love 全是爱","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121800703ma","More Than Friends","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041804702ma","Long Live Tonight","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121804306ma","Nocturne in B Major, Op. 62, No.1","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011809905ma","I Wish I Knew","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041805602ma","Wiener Fresken, Walzer, Op. 249","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031814205ma","Winter Wonderland / Here Comes…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121801501ma","Because","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101708102ma","Your Eyes Betray Your Heart 你的眼睛背叛你的心","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121801110ma","Unforgettable (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121802823ma","Think Think Think","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121802607ma","Never Let Me Go","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121801613ma","Quinn the Eskimo (The Mighty Quinn)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051802709ma","Do Right Woman - Do Right Man","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121803603ma","BERLIN (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121802301ma","Masters in Business: Matt Wallaert Is On…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121801005ma","Sleigh Ride","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121804705ma","Why Don't You Do Right?","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101800413ma","Moonage Daydream","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101800403ma","Under Pressure","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021810511ma","Kanashikuteyarikirenai 悲しくてやりきれない","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021807204ma","Sarasate: Romanza andaluza, Op. 22, No.1","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121804710ma","The Bare Necessities","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041806502ma","Paris In The Rain","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021808001ma","My Funny Valentine","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121801510ma","Being For The Benefit Of Mr Kite!...","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041809602ma","Every Breath You Take","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021802311ma","Coming Home Now","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021802318ma","I'll Never Not Need You","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071802109ma","Deep In My Heart","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031801520ma","Please, Please, Please","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051805003ma","Head Over Boots","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031809542ma","Zai Ni Huai Li De Wei Xiao 在你怀里的微笑","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061805504ma","The Wall 墙","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081805219ma","Yuan Lai De Wo 原来的我","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031807903ma","Bernstein: ""West Side...2. Somewhere","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031807920ma","Bernstein: Fancy Free - 9. Finale","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101706904ma","Everglow","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091702805ma","I'm the One (feat. Justin Bieber, Qua...","Music",NA,NA,NA,NA,NA,NA,NA
"c429506t","Cinderella Rockefella","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011823002ma","Wo Yuan Yi 我愿意 - 国","Music",NA,NA,NA,NA,NA,NA,NA
"c429509t","Young Girl","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091804704ma","Unyielding 好强","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081804915ma","Wo Zhen De Yi Wei 我真的以为","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051808001ma","Play School / Everybody Do This","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051806012ma","Always On My Mind","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101708123ma","Wo Shi Hei Ye Ni Shi  Bai Tian 我是黑夜你是白天","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011823801ma","Nan Nu Zhi Jian 男女之间","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021813310ma","Wu Ming De Ge 无名的歌","Music",NA,NA,NA,NA,NA,NA,NA
"c429904t","Without You","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111802712ma","for him.","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021802107ma","Who Said I Would","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051804709ma","Go Flex (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021808903ma","Guo Le Zhe Xie Nian 过了这些年","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111804032ma","No. 6 in D Major, BWV 1012: II. Allemande","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061804406ma","The Legend of Shota Rustaveli: Cavatina…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061801338ma","Immortality","Music",NA,NA,NA,NA,NA,NA,NA
"c415605t","Dreams","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021807301ma","Sym..No.1..C minor,Op.68-1.Un poc..Alle..","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041805711ma","Beethoven..No.3 E flat,Op.55-""Eroica""-3..","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111805917ma","A Really Good Day","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041802915ma","Talk to Me Pt. II","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091800913ma","A Dark Knight (From ""The Dark Knight"")","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071806104ma","Heartbreaker 롤러코스터","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021807801ma","Road Runner","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011812604ma","Believe It","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031805408ma","Terrified","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061800709ma","Escápate Conmigo","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021809614ma","Bei Ge Zhi Wang 悲歌之王","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041805726ma","Berlioz:Symphonie fantastique,Op.14-2...","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021803515ma","Airplanes","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111801203ma","(You Make Me Feel Like) A Natural Woman","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111801205ma","Until You Come Back To Me [That's Wha...]","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111801210ma","Bridge Over Troubled Water","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011818008ma","Franck: Prélude, Choral...Fugue: Tempo I","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031803703ma","We Did It All","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111804402ma","Boo-Dah","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061805008ma","Soon","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011829119ma","Lachy!","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011829133ma","Dance With Emma","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111715502ma","Mersal Arasan","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041809104ma","Kurumba Reprise (Mother's Love)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071806309ma","Mirutha Mirutha (From ""Miruthan"")","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041809301ma","Poovukku","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051805311ma","Vocalise (From 14 Roman… ) [Transc. Leon]","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081803108ma","Hold My Girl","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021811510ma","Darisanam Kidaikatha","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101802005ma","Crawling","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011811403ma","Guilty","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091800713ma","Somebody","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021806817ma","Goldberg...BWV 988: XVII. Variatio 16 a…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091804611ma","How Much I Love You 我有多么喜欢你","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101800706ma","Tainted Love","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021809607ma","Yao Chun  咬唇(Dian Ying "" Xin Zha Shi Mei…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011823806ma","Zui Ai 最爱","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071802503ma","Alarm (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121705412ma","Love Dove 信鸽","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021806403ma","8 Pieces for Clarinet... Op. 83: III. An…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121705502ma","Smiled Then Passed 一笑而过","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011602512ma","I Want to Write You a ...","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011812101ma","Revival","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101803007ma","Like This","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011820703ma","Four Seasons 四季","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031801726ma","(They Long To Be) Close To You","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031808501ma","I Made This for You","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031808112ma","Beethoven: 33 Piaano...XII (Un poco...)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031808116ma","Beethoven: 33 Piano...XVI (Allegro)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031808129ma","Beethoven: 33 Piano...XXIX (Adagio ma...)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071805124ma","Do You Want My Love","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071805111ma","The Ninth Night 第九夜","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071805110ma","Magic Mirror 魔镜","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071805108ma","Di Da Di","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071805128ma","Ai Wo Jiu Yi Dian 爱我久一点","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101706609ma","Thinking 'Bout You","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061804013ma","Roc Boys (And The Winner Is)... (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021806103ma","Mignon, Acte III, scène 5: ""Elle ne croy…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011809808ma","Shock Me","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121405412ma","Allegro for Piano in F Majo...","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031804911ma","Lifting You","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081805802ma","RED","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081801104ma","September","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031810217ma","Zhi Yao Wei Ni Huo Yi Tian 只要为你活一天","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111804713ma","I Dream We Will Be Together… 我梦想有一天还会见到你","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061805409ma","Clown 小丑","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081801111ma","Flashlight","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081801103ma","Blame It on the Boogie","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011829116ma","Emma's Special Bow","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121602101ma","You Give Good Love","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011818708ma","Sonata for Flute... I. Pastorale…","Music",NA,NA,NA,NA,NA,NA,NA
"c415707t","Always","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111602815ma","Liar","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111602808ma","Slumber Party -EXPLICIT-","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101806611ma","Solstice/Star Of The County Down","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081801215ma","Verträumter Bach - Teil 1","Music",NA,NA,NA,NA,NA,NA,NA
"c420105t","Chain Reaction","Music",NA,NA,NA,NA,NA,NA,NA
"c420402t","Swing The Mood","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081806505ma","The Devil's Sea","Music",NA,NA,NA,NA,NA,NA,NA
"c420410t","Hand On Your Heart","Music",NA,NA,NA,NA,NA,NA,NA
"c419706t","Pass The Dutchie","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071805705ma","Flying Fish トビウオ","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071805707ma","The Daring Truth 恐るべき真実","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071805704ma","Hide-and-Seek かくれんぼ","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111806005ma","Stare calmo","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021804706ma","Gettin' Dumb (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121705409ma","Who Will Remember Me? 谁会记得我","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061801402ma","Father Figure","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061801427ma","I Knew You Were Waiting (For Me)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111715101ma","Radha","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011815014ma","I Didn’t Just Come Here To Dance","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011815007ma","Making The Most Of The Night","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011826002ma","The Show Must Go On","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101802710ma","One Percent","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101802702ma","Tranz","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111804926ma","Ni Ke Yi Gao Su Wo 你可以告诉我(你还爱谁)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031810008ma","Clash With Sweetness Ji 温柔撞击","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081803707ma","If They Knew","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081803712ma","Come On Down","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071800903ma","On the Low","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041803704ma","Can We Dance","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021604609ma","Celebrity","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021803503ma","Hey Everybody!","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011814808ma","Destinations","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051802704ma","Soul Serenade","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091804102ma","Mazurkas, Op. 63, No. 1  in B Major","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031807101ma","Piano Sonata No. 14...I. Allegro giusto","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111805112ma","CAN'T TAKE MY… 눈을 못 떼 (YOUNGMIN 영민 SOLO)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101804632ma","Mei Fei Se Wu 眉飞色舞 (Club Remix版)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101800208ma","Bubble Gum","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051800618ma","Jacket Of The Pilot 飞机师的风衣","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091801010ma","Move Your Feet / D.A.N.C.E. / It's A Su…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071807711ma","Brilliant Disguise","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091702802ma","Shining (feat. Beyoncé & JAY Z)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091803405ma","Too Late","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051806324ma","Dancing Diva 舞娘","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011813711ma","Camouflage","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031802303ma","Did It On’em","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101801106ma","Super Freak","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021804911ma","Illusion","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021812007ma","Daddy Knows Best","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101801310ma","You'll Never Walk Alone","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011812013ma","Purpose","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111804923ma","Love Me Tender","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011818710ma","Sonata for Flute... III. Finale…","Music",NA,NA,NA,NA,NA,NA,NA
"c430301t","Save Your Kisses For Me","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011827906ma","Cloud 9","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051806327ma","Play 我呸","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051805716ma","Sanctus","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021800709ma","Only Girl (In The World)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011829001ma","Ain't It Great To Be Crazy","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011817606ma","Handel: Rinaldo/Act 2 ""Lascia ch'io...""","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091804005ma","Fantaisie for Flute and Piano","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091804007ma","Regrets and Resolutions","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051701904ma","Given The Dog A Bone","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101801204ma","Povo","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041806807ma","This Lonesome Day 寂寞节","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031815001ma","Bring mich nach Haus (MTV Unplugged)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051803205ma","Darling Nikki (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011812611ma","Fell From The Moon","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031813601ma","Kembali","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051806119ma","But Beautiful","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011815012ma","When I Needed You","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011815006ma","Boy Problems","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041830024ma","Vivaldi... B flat, R.46 - 4. Corrente","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011819505ma","Consequence Of Love","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041801807ma","You Could Be Mine","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051806504ma","Shui Ba 睡吧","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051802507ma","Ain't It Funny (How Things Turn Around)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081804914ma","Mistake After Mistake 错了再错","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091802405ma","Roaring 20s","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051806110ma","Too Marvelous For Words","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041801916ma","Time Is Ticking Out","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051803903ma","We're Going Home","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121602110ma","All the Man That I Need","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111806002ma","Lasciare andare","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101805135ma","Could I Meet You Again 다시 만날 수 있을까","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031808715ma","Fascination Waltz","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011815004ma","Gimmie Love","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021805134ma","Frustrated (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021805136ma","If You're Down","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021805135ma","Enemy (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031808105ma","Beethoven: 33 Piano...V (Allegro vivace)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081801605ma","Save A Prayer","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021807305ma","Sym..No.3 in F, Op.90-1.Allegro con bri..","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071804502ma","Die Zauberflöte,K.620,Act I Scene 4:Dies…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041802407ma","Fall","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011815701ma","Ultralight Beam","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101803601ma","Song for the Saints","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091804111ma","3 Mazurkas, Op. 56: No. 2 in C Major","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091804108ma","Piano Sonata No.3 in B Minor,Op.58:IV.Fi…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091800710ma","Audio","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011813607ma","Dark Paradise","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111805110ma","DAWN","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011813108ma","New Love","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021804301ma","Verge","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071802809ma","Issues","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071802801ma","Attention","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071802808ma","Despacito x Shape Of You","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031807408ma","Piano Sonata No. 23... II. Andante con…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101805406ma","Summer Time サマータイム","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111805313ma","Aomi アオミ","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031813701ma","Membunuh Benci","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011815820ma","Hotline Bling","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051802503ma","Stranger In My Life","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021702405ma","Back Around","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011828307ma","Ahista","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051806207ma","Fortuneteller","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021802103ma","Long Long Way To Go","Music",NA,NA,NA,NA,NA,NA,NA
"c419604t","This Ole House","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101805133ma","Where I Lived 내가 살던 곳에는","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041805722ma","Beethoven..No.7 in A, Op.92-2.Allegretto","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011818901ma","Violin Concerto No. 2...I. Allegro…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011826011ma","Walk with Dreams","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051800808ma","They Never Know","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061805004ma","Looking For A Boy","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041805719ma","Beethoven..No.5 C minor,Op.67-3.Allegro","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041803805ma","Side EFX (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041803806ma","TYT (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031804601ma","We In This Bitch","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101806709ma","Dream Come True","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081702711ma","Hey You","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101804701ma","Can't Wait For The Nightfall 等不到深夜","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081805903ma","Cameo","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111805002ma","Keep Going 继续努力 (Live)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061804701ma","Violin Concerto No.1, Sz.36: I. Andante…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091804217ma","6 Lieder ohne Worte,Op.67:No.4 in C Maj…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041803701ma","Wild Heart","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061805811ma","Shang Xin De Yuan 伤心的缘","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101706313ma","Everything Now (continued)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081804703ma","Change in the Air","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031808805ma","Dancing In The Dark","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051803312ma","Ken Kaniff (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081802211ma","Love Gets Me Every Time","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081802209ma","Whatever You Do! Don't!","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011818706ma","Violin Sonata in G Minor..II. Intermède…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021802211ma","I Got The Girl","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011820201ma","Yes, I'm Ready","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101801305ma","So High","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101800814ma","She Is 좋아","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071803901ma","Limbo Limbo Limbo (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021807408ma","Peace","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071705301ma","So It Is","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011819204ma","Solitude","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031816011ma","En Passant","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061804908ma","Don't Know Why","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011827421ma","Memories 기억을 따라","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011827313ma","Still You","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011827201ma","Ace","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071801405ma","If You Love Me, Baby (Take Out Some In… )","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011811701ma","Mexican Fender","Music",NA,NA,NA,NA,NA,NA,NA
